zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,imgSrc,hasImage,detailUrl,statusType,statusText,price,priceLabel,address,beds,baths,area,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,visited,info2String,info6String,brokerName,timeOnZillow,latLong.latitude,latLong.longitude,variableData.type,variableData.text,hdpData.homeInfo.zpid,hdpData.homeInfo.streetAddress,hdpData.homeInfo.zipcode,hdpData.homeInfo.city,hdpData.homeInfo.state,hdpData.homeInfo.latitude,hdpData.homeInfo.longitude,hdpData.homeInfo.price,hdpData.homeInfo.bathrooms,hdpData.homeInfo.bedrooms,hdpData.homeInfo.livingArea,hdpData.homeInfo.homeType,hdpData.homeInfo.homeStatus,hdpData.homeInfo.daysOnZillow,hdpData.homeInfo.isFeatured,hdpData.homeInfo.shouldHighlight,hdpData.homeInfo.listing_sub_type.is_FSBA,hdpData.homeInfo.isUnmappable,hdpData.homeInfo.isPreforeclosureAuction,hdpData.homeInfo.homeStatusForHDP,hdpData.homeInfo.priceForHDP,hdpData.homeInfo.timeOnZillow,hdpData.homeInfo.isNonOwnerOccupied,hdpData.homeInfo.isPremierBuilder,hdpData.homeInfo.isZillowOwned,hdpData.homeInfo.currency,hdpData.homeInfo.country,hdpData.homeInfo.taxAssessedValue,hdpData.homeInfo.lotAreaValue,hdpData.homeInfo.lotAreaUnit,hdpData.homeInfo.isShowcaseListing,hdpData.homeInfo.zestimate,hdpData.homeInfo.rentZestimate,hdpData.homeInfo.listing_sub_type.is_openHouse,hdpData.homeInfo.openHouse,hdpData.homeInfo.open_house_info.open_house_showing,info3String,hdpData.homeInfo.datePriceChanged,hdpData.homeInfo.listing_sub_type.is_comingSoon,hdpData.homeInfo.priceChange,hdpData.homeInfo.unit,hdpData.homeInfo.isRentalWithBasePrice,hdpData.homeInfo.listing_sub_type.is_forAuction,hdpData.homeInfo.videoCount,hdpData.homeInfo.priceReduction,builderName,hdpData.homeInfo.listing_sub_type.is_newHome,hdpData.homeInfo.newConstructionType,variableData.data.isRead,variableData.data.isFresh,hdpData.homeInfo.listing_sub_type.is_foreclosure,communityName,hdpData.homeInfo.providerListingID,minBeds,minBaths,minArea,lotId,buildingName,buildingId,isBuilding,canSaveBuilding,unitCount,hdpData.homeInfo.listing_sub_type.is_bankOwned,plid,isCdpResult,isComingSoonCommunity
2126580632,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/52dd3f5f0ea2bf04996f347f43e2e752-p_e.jpg,True,/homedetails/540-Folly-Estates-Dr-Myrtle-Beach-SC-29588/2126580632_zpid/,FOR_SALE,Home for sale,"$80,000",$80K,"540 Folly Estates Dr., Myrtle Beach, SC 29588",3.0,2.0,1400.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,Sloan Realty Group,855210000.0,33.696014,-78.97421,3D_HOME,3D Tour,2126580632.0,540 Folly Estates Dr.,29588,Myrtle Beach,SC,33.696014,-78.97421,80000.0,2.0,3.0,1400.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,80000.0,855210000.0,True,False,False,USD,USA,,4791.6,sqft,False,74100.0,1585.0,,,,https://photos.zillowstatic.com/fp/aae83c847996d2e5c27ac22af33e3db1-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305119700,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9f220b7d608d4dbf5c759878303111a0-p_e.jpg,True,/homedetails/5601-Garnet-Meadow-Rd-Knightdale-NC-27545/305119700_zpid/,FOR_SALE,House for sale,"$525,000",$525K,"5601 Garnet Meadow Rd, Knightdale, NC 27545",5.0,4.0,3441.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,,270374000.0,35.74241,-78.45667,SHOWCASE,Showcase,305119700.0,5601 Garnet Meadow Rd,27545,Knightdale,NC,35.74241,-78.45667,525000.0,4.0,5.0,3441.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,525000.0,270374000.0,True,False,False,USD,USA,371282.0,0.27999999999999997,acres,True,530500.0,2228.0,True,Sun. 1-3pm,"[{'open_house_start': 1717358400000, 'open_house_end': 1717365600000}]",https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114203027,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/9feb96cc46ddb0c04342890cafb7eeac-p_e.jpg,True,/homedetails/428-Dickson-Hill-Cir-West-Columbia-SC-29170/114203027_zpid/,FOR_SALE,House for sale,"$482,500",$483K,"428 Dickson Hill Cir, West Columbia, SC 29170",4.0,4.0,3561.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,,255229000.0,33.96384,-81.11701,SHOWCASE,Showcase,114203027.0,428 Dickson Hill Cir,29170,West Columbia,SC,33.96384,-81.11701,482500.0,4.0,4.0,3561.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,482500.0,255229000.0,True,False,False,USD,USA,282386.0,0.37,acres,True,484400.0,3267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10957754,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/f9e886cec897e2cab9a4de17ecde1fb9-p_e.jpg,True,/homedetails/121-Bailey-Dr-Summerville-SC-29485/10957754_zpid/,FOR_SALE,House for sale,"$249,900",$250K,"121 Bailey Dr, Summerville, SC 29485",3.0,2.0,1325.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,False,,False,False,,,,166719000.0,32.99407,-80.16267,3D_HOME,3D Tour,10957754.0,121 Bailey Dr,29485,Summerville,SC,32.99407,-80.16267,249900.0,2.0,3.0,1325.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,249900.0,166719000.0,True,False,False,USD,USA,173000.0,0.27,acres,False,250700.0,1999.0,,,,https://photos.zillowstatic.com/fp/b6930a702aee32ef98390c7c04c54c37-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350977704,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/b0d1a7ba3c14acd1799207ba980f89d1-p_e.jpg,True,/homedetails/800-Columbia-Dr-LOT-62-Myrtle-Beach-SC-29572/350977704_zpid/,FOR_SALE,Home for sale,"$189,900",$190K,"800 Columbia Dr. Lot 62, Myrtle Beach, SC 29577",3.0,2.0,1560.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,INNOVATE Real Estate,610564000.0,33.687298,-78.89918,,,350977704.0,800 Columbia Dr. Lot 62,29572,Myrtle Beach,SC,33.687298,-78.89918,189900.0,2.0,3.0,1560.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,189900.0,610564000.0,True,False,False,USD,USA,,,,False,184500.0,,,,,https://photos.zillowstatic.com/fp/aae83c847996d2e5c27ac22af33e3db1-zillow_web_48_23.jpg,,,,Lot 62,,,,,,,,,,,,,,,,,,,,,,,,,
6196516,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/384a8a15bef45bd060a0e3ab9f0bcc98-p_e.jpg,True,/homedetails/7108-Ludwig-Dr-Charlotte-NC-28215/6196516_zpid/,FOR_SALE,House for sale,"$360,000",$360K,"7108 Ludwig Dr, Charlotte, NC 28215",3.0,2.0,1207.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,,Keller Williams South Park,317904000.0,35.258083,-80.74195,SHOWCASE,Showcase,6196516.0,7108 Ludwig Dr,28215,Charlotte,NC,35.258083,-80.74195,360000.0,2.0,3.0,1207.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,360000.0,317904000.0,True,False,False,USD,USA,196200.0,0.23,acres,True,362300.0,1749.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5892093,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/fabab2139e6f8f98325695ee7f1b7667-p_e.jpg,True,/homedetails/5303-Hickory-Grove-Rd-Stanley-NC-28164/5892093_zpid/,FOR_SALE,House for sale,"$369,900",$370K,"5303 Hickory Grove Rd, Stanley, NC 28164",2.0,2.0,1655.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,,Monarch Group Realty,836304000.0,35.336506,-81.09214,SHOWCASE,Showcase,5892093.0,5303 Hickory Grove Rd,28164,Stanley,NC,35.336506,-81.09214,369900.0,2.0,2.0,1655.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,369900.0,836304000.0,True,False,False,USD,USA,185640.0,0.88,acres,True,367200.0,1757.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78236165,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/05cbc164561f96f90e6e6da279a2e556-p_e.jpg,True,/homedetails/149-NW-6th-St-Oak-Island-NC-28465/78236165_zpid/,FOR_SALE,House for sale,"$525,000",$525K,"149 NW 6th Street, Oak Island, NC 28465",3.0,2.0,1174.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,True,,False,False,,,Intracoastal Realty Corp,416348000.0,33.925034,-78.166245,SHOWCASE,Showcase,78236165.0,149 NW 6th Street,28465,Oak Island,NC,33.925034,-78.166245,525000.0,2.0,3.0,1174.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,525000.0,416348000.0,True,False,False,USD,USA,543240.0,0.3,acres,True,526200.0,1999.0,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11124321,ForSale,Non Owner Occupied,https://photos.zillowstatic.com/fp/7a7d5df07216ae64fb6903a34ec1e964-p_e.jpg,True,/homedetails/5206-N-Ocean-Blvd-North-Myrtle-Beach-SC-29582/11124321_zpid/,FOR_SALE,Auction,$400K,$400K,"5206 N Ocean Blvd., North Myrtle Beach, SC 29582",5.0,3.0,1730.0,False,False,ForSale,Unknown Listed By,False,False,True,False,True,False,False,,False,False,,,I Buy Cars & Houses,331240000.0,33.836575,-78.61541,VIDEO_WALKTHROUGH,Video Walkthrough,11124321.0,5206 N Ocean Blvd.,29582,North Myrtle Beach,SC,33.836575,-78.61541,400000.0,3.0,5.0,1730.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,400000.0,331240000.0,True,False,False,USD,USA,1321400.0,6098.4,sqft,False,1570100.0,9437.0,,,,https://photos.zillowstatic.com/fp/aae83c847996d2e5c27ac22af33e3db1-zillow_web_48_23.jpg,,,,,True,True,1.0,,,,,,,,,,,,,,,,,,,,,,
6087411,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/0ea63d2148c2af48959875a9b1801fca-p_e.jpg,True,/homedetails/656-Salisbury-Rd-Statesville-NC-28677/6087411_zpid/,FOR_SALE,House for sale,"$185,000",$185K,"656 Salisbury Rd, Statesville, NC 28677",3.0,2.0,1560.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,NorthGroup Real Estate LLC,1009104000.0,35.777973,-80.87386,,,6087411.0,656 Salisbury Rd,28677,Statesville,NC,35.777973,-80.87386,185000.0,2.0,3.0,1560.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,185000.0,1009104000.0,True,False,False,USD,USA,85570.0,0.29,acres,False,179000.0,1700.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11107994,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/acb55a1051b9283bf1f6657aaeffa9a1-p_e.jpg,True,/homedetails/4936-Scilabro-Ln-Longs-SC-29568/11107994_zpid/,FOR_SALE,House for sale,"$244,900",$245K,"4936 Scilabro Ln., Longs, SC 29568",4.0,3.0,2415.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Realty ONE Group DocksideNorth,1728819000.0,33.848877,-78.809586,,,11107994.0,4936 Scilabro Ln.,29568,Longs,SC,33.848877,-78.809586,244900.0,3.0,4.0,2415.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,244900.0,1728819000.0,True,False,False,USD,USA,159448.0,1.05,acres,False,242100.0,2600.0,,,,https://photos.zillowstatic.com/fp/aae83c847996d2e5c27ac22af33e3db1-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106961803,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/65b889c955bc83c4783cc1e5ac8dfec3-p_e.jpg,True,/homedetails/697-Crusoe-Island-Rd-Whiteville-NC-28472/106961803_zpid/,FOR_SALE,House for sale,"$165,000",$165K,"697 Crusoe Island Rd, Whiteville, NC 28472",3.0,2.0,1490.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,Listing provided by LPRMLS,DARK HORSE GROUP,LPT REALTY LLC,844156000.0,34.17713,-78.55863,,,106961803.0,697 Crusoe Island Rd,28472,Whiteville,NC,34.17713,-78.55863,165000.0,2.0,3.0,1490.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,165000.0,844156000.0,True,False,False,USD,USA,28000.0,0.71,acres,False,156000.0,1494.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552836,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/a2d64ffd7bf244e5774ae96776f1fb51-p_e.jpg,True,/homedetails/4809-Arbor-Chase-Dr-Raleigh-NC-27616/6552836_zpid/,FOR_SALE,House for sale,"$271,000",$271K,"4809 Arbor Chase Dr, Raleigh, NC 27616",4.0,3.0,3025.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,2300956000.0,35.83503,-78.55884,,,6552836.0,4809 Arbor Chase Dr,27616,Raleigh,NC,35.83503,-78.55884,271000.0,3.0,4.0,3025.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,271000.0,2300956000.0,True,False,False,USD,USA,281119.0,0.25,acres,False,261700.0,2850.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5708598,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7765212e97e4d7d2875182d1f5100ccd-p_e.jpg,True,/homedetails/412-Berrier-Rd-Lexington-NC-27295/5708598_zpid/,FOR_SALE,Home for sale,"$150,000",$150K,"412 Berrier Rd, Lexington, NC 27295",3.0,2.0,1344.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Lantern Realty & Development, LLC",404304000.0,35.933353,-80.26513,,,5708598.0,412 Berrier Rd,27295,Lexington,NC,35.933353,-80.26513,150000.0,2.0,3.0,1344.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,150000.0,404304000.0,True,False,False,USD,USA,84620.0,0.92,acres,False,151400.0,770.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11146007,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/7002aa579aabdc22e007009de613492f-p_e.jpg,True,/homedetails/203-Hunters-Rd-Myrtle-Beach-SC-29579/11146007_zpid/,FOR_SALE,House for sale,"$254,900",$255K,"203 Hunters Rd., Myrtle Beach, SC 29579",3.0,2.0,1813.0,False,False,ForSale,For Sale (Broker),False,True,False,False,True,False,False,,False,False,,,Agent Group Realty - MB,1622535000.0,33.719078,-78.96457,3D_HOME,3D Tour,11146007.0,203 Hunters Rd.,29579,Myrtle Beach,SC,33.719078,-78.96457,254900.0,2.0,3.0,1813.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,254900.0,1622535000.0,True,False,False,USD,USA,131641.0,0.49000000000000005,acres,False,243000.0,2050.0,,,,https://photos.zillowstatic.com/fp/aae83c847996d2e5c27ac22af33e3db1-zillow_web_48_23.jpg,1716793200000.0,,-10000.0,,,,,"$10,000 (May 27)",,,,,,,,,,,,,,,,,,,,,
125632265,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/15a5d4410f9088c434ec5f06fab415c2-p_e.jpg,True,/homedetails/301-E-Prospect-Ave-Raeford-NC-28376/125632265_zpid/,FOR_SALE,House for sale,"$165,000",$165K,"301 E Prospect Avenue, Raeford, NC 28376",3.0,2.0,1158.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Everything Pines Partners LLC,336091000.0,34.984837,-79.22106,,,125632265.0,301 E Prospect Avenue,28376,Raeford,NC,34.984837,-79.22106,165000.0,2.0,3.0,1158.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,165000.0,336091000.0,True,False,False,USD,USA,106480.0,0.48,acres,False,163700.0,1450.0,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351361572,ForSale,New Construction,https://photos.zillowstatic.com/fp/e1c3f94a4abcfbc4078c2824cee1e597-p_e.jpg,True,/homedetails/1325-E-Cannon-Ave-Albemarle-NC-28001/351361572_zpid/,FOR_SALE,New construction,"$289,900",$290K,"1325 E Cannon Ave, Albemarle, NC 28001",3.0,2.0,1340.0,False,False,ForSale,New Construction,False,True,False,False,True,False,True,NEW_CONSTRUCTION,False,False,,,HOMETOWN REALTY PROS LLC,231504000.0,35.35836,-80.17487,SHOWCASE,Showcase,351361572.0,1325 E Cannon Ave,28001,Albemarle,NC,35.35836,-80.17487,289900.0,2.0,3.0,1340.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,,False,False,FOR_SALE,289900.0,231504000.0,True,False,False,USD,USA,,0.23,acres,True,,,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,RM4 Solutions LLC,True,BUILDER_SPEC,,,,,,,,,,,,,,,,,,
94895301,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/616808de1882c010e4aa3d63a91a2b9c-p_e.jpg,True,/homedetails/2005-Wethersfield-Dr-Florence-SC-29501/94895301_zpid/,FOR_SALE,House for sale,"$294,000",$294K,"2005 Wethersfield Dr, Florence, SC 29501",4.0,3.0,2306.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,"Era Leatherman Realty, Inc.",328319000.0,34.162674,-79.81632,,,94895301.0,2005 Wethersfield Dr,29501,Florence,SC,34.162674,-79.81632,294000.0,3.0,4.0,2306.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,294000.0,328319000.0,True,False,False,USD,USA,205355.0,0.8099999999999999,acres,False,293700.0,1994.0,,,,https://photos.zillowstatic.com/fp/6ebebb5b76575394ba264fca525091d9-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248604490,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/18531ac221702e99821fe8f9a9712b52-p_e.jpg,True,/homedetails/167-Finch-Ln-Lexington-SC-29073/248604490_zpid/,FOR_SALE,House for sale,"$240,000",$240K,"167 Finch Ln, Lexington, SC 29073",3.0,2.0,1209.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,,96559000.0,33.943283,-81.20894,SHOWCASE,Showcase,248604490.0,167 Finch Ln,29073,Lexington,SC,33.943283,-81.20894,240000.0,2.0,3.0,1209.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,240000.0,96559000.0,True,False,False,USD,USA,138916.0,6534.0,sqft,True,233600.0,1694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084686438,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/625fa6f4fe1defe9a20445702bb8fd28-p_e.jpg,True,/homedetails/309-Nina-Lee-Columbia-SC-29203/2084686438_zpid/,FOR_SALE,House for sale,"$679,999",$680K,"309 Nina Lee, Columbia, SC 29203",5.0,3.0,4917.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,,1454863000.0,34.118958,-80.98625,SHOWCASE,Showcase,2084686438.0,309 Nina Lee,29203,Columbia,SC,34.118958,-80.98625,679999.0,3.0,5.0,4917.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,679999.0,1454863000.0,True,False,False,USD,USA,,2.7199999999999998,acres,True,,1367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11217412,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/81da9bcc7d1b23ff56dc5d85541b8e28-p_e.jpg,True,/homedetails/117-Lake-Shire-Dr-Lexington-SC-29073/11217412_zpid/,FOR_SALE,House for sale,"$275,000",$275K,"117 Lake Shire Dr, Lexington, SC 29073",3.0,2.0,1900.0,False,False,ForSale,For Sale (Broker),False,False,False,False,False,False,False,,False,False,,,,248697000.0,33.95269,-81.18124,OPEN_HOUSE,Open: Sun. 12-2pm,11217412.0,117 Lake Shire Dr,29073,Lexington,SC,33.95269,-81.18124,275000.0,2.0,3.0,1900.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,275000.0,248697000.0,True,False,False,USD,USA,207000.0,0.35,acres,False,275900.0,1797.0,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}, {'open_house_start': 1717362000000, 'open_house_end': 1717369200000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92411235,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ee316c4fe78ddb1eaec902de57ae6324-p_e.jpg,True,/homedetails/956-Wayland-Cir-Myrtle-Beach-SC-29588/92411235_zpid/,FOR_SALE,Home for sale,"$154,000",$154K,"956 Wayland Circle, Myrtle Beach, SC 29588",3.0,2.0,1250.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Keller Williams Innovate South,1822213000.0,33.696033,-78.96679,OPEN_HOUSE,Open: Sun. 12-2pm,92411235.0,956 Wayland Circle,29588,Myrtle Beach,SC,33.696033,-78.96679,154000.0,2.0,3.0,1250.0,MANUFACTURED,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,154000.0,1822213000.0,True,False,False,USD,USA,36562.0,0.26,acres,False,141700.0,1660.0,True,Sun. 12-2pm,"[{'open_house_start': 1717354800000, 'open_house_end': 1717362000000}]",https://photos.zillowstatic.com/fp/aae83c847996d2e5c27ac22af33e3db1-zillow_web_48_23.jpg,1717138800000.0,,-5000.0,,,,,"$5,000 (May 31)",,,,,,,,,,,,,,,,,,,,,
70495477,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/ccf86b84f66706c4821af1373e30f602-p_e.jpg,True,/homedetails/211-E-Poplar-St-Stanley-NC-28164/70495477_zpid/,FOR_SALE,House for sale,"$190,000",$190K,"211 E Poplar St, Stanley, NC 28164",3.0,2.0,1344.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Mike Maus Realty LLC,1613904000.0,35.366074,-81.09466,,,70495477.0,211 E Poplar St,28164,Stanley,NC,35.366074,-81.09466,190000.0,2.0,3.0,1344.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,190000.0,1613904000.0,True,False,False,USD,USA,211460.0,0.57,acres,False,187000.0,1763.0,,,,https://photos.zillowstatic.com/fp/58ff50b038a3c30b717218872967ec00-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71899200,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/6e8b13bb7308d4273962db9148374073-p_e.jpg,True,/homedetails/4239-Dalcross-Rd-Raleigh-NC-27610/71899200_zpid/,FOR_SALE,House for sale,"$340,000",$340K,"4239 Dalcross Rd, Raleigh, NC 27610",3.0,3.0,1584.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,,788479000.0,35.727154,-78.53675,SHOWCASE,Showcase,71899200.0,4239 Dalcross Rd,27610,Raleigh,NC,35.727154,-78.53675,340000.0,3.0,3.0,1584.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,340000.0,788479000.0,True,False,False,USD,USA,189652.0,6534.0,sqft,True,338200.0,1895.0,,,,https://photos.zillowstatic.com/fp/e33cf6e51b095b0998469a1bcc597b6b-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236435225,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/357ff315c8cdecf4a603a92997397c83-p_e.jpg,True,/homedetails/514-Washington-Ave-Hamlet-NC-28345/236435225_zpid/,FOR_SALE,House for sale,"$180,000",$180K,"514 Washington Avenue, Hamlet, NC 28345",6.0,2.0,3128.0,False,False,ForSale,For Sale (Broker),False,False,False,False,True,False,False,,False,False,,,Premier Real Estate of the Sandhills LLC,1971778000.0,34.892963,-79.6973,,,236435225.0,514 Washington Avenue,28345,Hamlet,NC,34.892963,-79.6973,180000.0,2.0,6.0,3128.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,180000.0,1971778000.0,True,False,False,USD,USA,5791.0,1.5,acres,False,,,,,,https://photos.zillowstatic.com/fp/d94cd48c5d33500a1347b590f4ea563c-zillow_web_48_23.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72429953,ForSale,For Sale by Agent,https://photos.zillowstatic.com/fp/5209a40adc8579e73d6eb0f2337d7e41-p_e.jpg,True,/homedetails/2102-Burns-Ln-Camden-SC-29020/72429953_zpid/,FOR_SALE,House for sale,"$480,000",$480K,"2102 Burns Ln, Camden, SC 29020",4.0,3.0,3998.0,False,False,ForSale,For Sale (Broker),False,True,False,False,False,False,True,,False,False,,,,759163000.0,34.267128,-80.63563,SHOWCASE,Showcase,72429953.0,2102 Burns Ln,29020,Camden,SC,34.267128,-80.63563,480000.0,3.0,4.0,3998.0,SINGLE_FAMILY,FOR_SALE,-1.0,False,False,True,False,False,FOR_SALE,480000.0,759163000.0,True,False,False,USD,USA,285200.0,1.0,acres,True,469400.0,1947.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
